class	ld_1_1	ld_1_2	ld_1_3	ld_1_4	ld_1_5	ld_1_6	ld_1_7	ld_1_8	ld_1_9	ld_1_10	ld_1_11	ld_1_12	ld_1_13	ld_1_14	ld_1_15	ld_1_16	ld_1_17	ld_1_18	ld_1_19	ld_1_20	ld_1_21	ld_1_22	ld_1_23	ld_1_24	ld_1_25	ld_1_26	ld_1_27	ld_1_28	ld_1_29	ld_1_30	ld_1_31	ld_1_32	ld_1_33	ld_1_34	ld_1_35	ld_1_36	ld_1_37	ld_1_38	ld_1_39	ld_1_40	ld_1_41	ld_1_42	ld_1_43	ld_1_44	ld_1_45	ld_1_46	ld_1_47	ld_1_48	ld_1_49	ld_1_50	ld_1_51	ld_1_52	ld_1_53	ld_1_54	ld_1_55	ld_1_56	ld_1_57	ld_1_58	ld_1_59	ld_1_60	ld_1_61	ld_1_62	ld_1_63	o_h	ld_2_1	ld_2_2	ld_2_3	ld_2_4	ld_2_5	ld_2_6	ld_2_7	ld_2_8	ld_2_9	ld_2_10	ld_2_11	ld_2_12	ld_2_13	ld_2_14	ld_2_15	ld_2_16	ld_2_17	ld_2_18	ld_2_19	ld_2_20	ld_2_21	ld_2_22	ld_2_23	ld_2_24	ld_2_25	ld_2_26	ld_2_27	ld_2_28	ld_2_29	ld_2_30	ld_2_31	ld_2_32	ld_2_33	ld_2_34	ld_2_35	ld_2_36	ld_2_37	ld_2_38	ld_2_39	ld_2_40	ld_2_41	ld_2_42	ld_2_43	ld_2_44	ld_2_45	ld_2_46	ld_2_47	ld_2_48	ld_2_49	ld_2_50	ld_2_51	ld_2_52	ld_2_53	ld_2_54	ld_2_55	ld_2_56	ld_2_57	ld_2_58	ld_2_59	ld_2_60	ld_2_61	ld_2_62	ld_2_63
1	170.71992874145508	359.14037704467773	1.1422191619203659e-06	203.64809036254883	340.2667808532715	-0.33185581862926483	212.70868301391602	294.019718170166	-0.4719496965408325	186.63576126098633	255.30186653137207	-0.5625170320272446	154.95561599731445	223.0526876449585	-0.6312431395053864	242.60656356811523	225.39729595184326	-0.2182350754737854	241.49789810180664	162.67976760864258	-0.3957648128271103	239.33404922485352	120.70941925048828	-0.5010037869215012	239.61956024169922	84.55055236816406	-0.5584966689348221	202.3659896850586	232.54187107086182	-0.12310954928398132	186.0064697265625	197.88833141326904	-0.4030154049396515	178.36366653442383	242.83063888549805	-0.4955599755048752	184.51833724975586	265.69530487060547	-0.4772341400384903	164.01813507080078	241.836519241333	-0.06853578798472881	149.37164306640625	222.30495929718018	-0.3555552363395691	151.4979362487793	263.6945056915283	-0.39634354412555695	163.79999160766602	276.9657611846924	-0.33617598563432693	134.32531356811523	249.9950408935547	-0.036731078289449215	118.78026962280273	238.35225105285645	-0.24377209693193436	120.93820571899414	267.8096008300781	-0.2742207795381546	131.86365127563477	281.3009834289551	-0.23672635853290558	1	188.1614875793457	404.23962593078613	7.600893354720029e-07	208.82389068603516	359.210729598999	-0.3384489119052887	213.20343017578125	301.92609786987305	-0.43101176619529724	185.96187591552734	254.51648712158203	-0.47625692188739777	151.0550880432129	226.36186122894287	-0.49855175614356995	241.8294906616211	231.77697658538818	-0.09258235059678555	240.8149528503418	161.83164596557617	-0.1888204738497734	237.6881980895996	117.35557079315186	-0.2654667869210243	237.76256561279297	78.93761157989502	-0.3111874982714653	205.88722229003906	243.69967460632324	0.021811905317008495	180.89801788330078	197.56433486938477	-0.1790299415588379	172.4627685546875	238.4752893447876	-0.29188455641269684	180.94131469726562	271.3941478729248	-0.29857175052165985	168.7729263305664	252.82630920410156	0.09195058979094028	146.56054496765137	224.2244052886963	-0.1366095319390297	147.58135795593262	267.5292205810547	-0.23449735343456268	161.13714218139648	294.81104850769043	-0.21758484095335007	138.79322052001953	259.9975776672363	0.13695591688156128	116.31300926208496	233.91858100891113	-0.008575380546972156	119.81341361999512	256.54775619506836	-0.05544702708721161	131.52161598205566	279.3490791320801	-0.041313981637358665
1	206.1564826965332	412.58337020874023	1.2451123438950162e-06	239.75261688232422	363.7661075592041	-0.29393649101257324	243.8454818725586	304.97700691223145	-0.4074937105178833	215.79795837402344	259.0972709655762	-0.4892212897539139	175.53529739379883	226.5649652481079	-0.55147585272789	228.16722869873047	234.94332790374756	-0.10166659578680992	218.2891082763672	170.6040859222412	-0.19980867952108383	210.01497268676758	123.175950050354	-0.2689591571688652	200.3960418701172	86.84085845947266	-0.3155898079276085	188.82240295410156	252.49646186828613	-0.027095071971416473	173.69909286499023	203.3580207824707	-0.22478529810905457	190.74983596801758	251.4199161529541	-0.30327511578798294	202.9913330078125	283.40197563171387	-0.29249317198991776	154.43440437316895	271.0465621948242	0.008108468726277351	139.9003505706787	239.89498615264893	-0.21759413927793503	168.30257415771484	286.73234939575195	-0.2634037658572197	184.6371841430664	312.4519157409668	-0.2222084328532219	124.29445266723633	286.8665027618408	0.019751823507249355	115.71695327758789	261.69779777526855	-0.1359267756342888	137.09538459777832	292.70413398742676	-0.16118596494197845	151.95982933044434	314.98220443725586	-0.1399375945329666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	216.6560173034668	417.103271484375	2.70793158563265e-07	261.76387786865234	373.94914627075195	-0.17908470332622528	287.1315002441406	311.6296863555908	-0.25583363324403763	263.15547943115234	255.10571479797363	-0.3242797181010246	225.62175750732422	219.7778034210205	-0.38460856676101685	268.8531494140625	237.5046157836914	-0.04756983183324337	271.62017822265625	169.65468406677246	-0.15078163146972656	270.01075744628906	125.46762943267822	-0.21727296710014343	268.4973335266113	85.70407390594482	-0.26117169857025146	228.1552505493164	244.04894828796387	-0.02629420906305313	225.78802108764648	193.4047508239746	-0.22270307689905167	233.3871078491211	244.31965827941895	-0.28808659315109253	239.55039978027344	281.17810249328613	-0.2704496830701828	191.3450813293457	257.78560638427734	-0.027951858937740326	187.76906967163086	221.6714859008789	-0.2414664924144745	205.33147811889648	272.2499084472656	-0.22946161776781082	216.2403106689453	306.80150985717773	-0.1507183089852333	156.2388515472412	276.91895484924316	-0.04250094573944807	156.40016555786133	237.94315338134766	-0.1866089254617691	173.46113204956055	273.1592273712158	-0.15537726134061813	183.1221580505371	302.26490020751953	-0.08613668940961361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	218.48865509033203	406.845645904541	3.4536235204996046e-07	261.91125869750977	375.534725189209	-0.22502249479293823	292.99793243408203	319.8813056945801	-0.3155498206615448	278.29063415527344	262.9141616821289	-0.38678236305713654	248.7693214416504	221.1906909942627	-0.4453185349702835	307.0255661010742	237.63054370880127	-0.0875536110252142	325.52547454833984	166.37017250061035	-0.20453643053770065	334.29210662841797	121.60702228546143	-0.28311994671821594	342.9647445678711	82.2438097000122	-0.33289365470409393	265.8559226989746	235.64284801483154	-0.043401310220360756	264.54641342163086	189.1245460510254	-0.2662343233823776	254.6443748474121	241.01079940795898	-0.34846673905849457	254.7979736328125	278.46662521362305	-0.336458757519722	225.62944412231445	239.0729284286499	-0.02695624530315399	220.91930389404297	207.40659713745117	-0.2640512064099312	221.8381118774414	260.7862186431885	-0.28412995487451553	228.05234909057617	296.8127918243408	-0.22052885591983795	189.1020393371582	247.25303649902344	-0.026127174496650696	185.4439926147461	215.4302215576172	-0.1920468583703041	188.5181999206543	253.97111892700195	-0.18960591405630112	194.02938842773438	285.6122875213623	-0.13526907563209534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	221.90969467163086	415.56469917297363	5.358750883033281e-07	269.7633743286133	384.2068290710449	-0.24999719113111496	302.4306869506836	331.23181343078613	-0.3434770256280899	274.30187225341797	286.1202621459961	-0.4032559096813202	236.31080627441406	255.4152488708496	-0.44469594955444336	301.6032409667969	240.85424423217773	-0.16268569976091385	320.335693359375	167.58718013763428	-0.2992771938443184	329.6390914916992	116.46148681640625	-0.37670472264289856	335.29945373535156	75.25819301605225	-0.4226081371307373	256.93302154541016	245.17267227172852	-0.11766507849097252	261.77297592163086	197.60998249053955	-0.32554250210523605	255.0263214111328	257.089262008667	-0.3733121529221535	255.0177764892578	291.0597610473633	-0.34040797501802444	216.0700225830078	252.92753219604492	-0.10511275380849838	211.46272659301758	228.91661167144775	-0.3397511914372444	217.22253799438477	289.8219966888428	-0.3349487856030464	225.99794387817383	311.50683403015137	-0.25793053954839706	177.5963592529297	265.63196182250977	-0.11195001751184464	174.02584075927734	240.83330154418945	-0.2593570500612259	184.16120529174805	283.408842086792	-0.22854778915643692	190.37776947021484	304.18055534362793	-0.16246526688337326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	216.7790985107422	365.6247138977051	2.447853205467254e-06	261.8855285644531	364.15294647216797	-0.3372469022870064	290.9902000427246	321.8463134765625	-0.5135302841663361	272.9147148132324	277.65000343322754	-0.6408634632825851	239.1939926147461	238.80459308624268	-0.746341735124588	300.7929229736328	242.61820793151855	-0.2986416891217232	311.1189651489258	180.44212818145752	-0.5155109167098999	320.0558090209961	135.89497089385986	-0.6269734650850296	326.72725677490234	95.79169750213623	-0.6851651072502136	255.66856384277344	241.171875	-0.23508891463279724	259.11678314208984	200.067400932312	-0.526956707239151	252.05320358276367	252.46604919433594	-0.5862922221422195	251.11515045166016	267.277307510376	-0.5427085608243942	215.06088256835938	244.45120811462402	-0.21206874400377274	210.28982162475586	225.67541599273682	-0.5112149119377136	214.2398452758789	285.39133071899414	-0.4854280650615692	222.36928939819336	294.4159984588623	-0.3825831413269043	176.64987564086914	250.48693656921387	-0.2148798555135727	174.07440185546875	240.2113437652588	-0.4105014055967331	181.23355865478516	282.1985721588135	-0.3814592510461807	186.65897369384766	291.8364143371582	-0.3086012005805969	1	216.49459838867188	414.05473709106445	5.533430993409638e-07	257.9222297668457	380.4978275299072	-0.27401407063007355	285.0584602355957	320.65956115722656	-0.3643570616841316	265.6875419616699	269.30846214294434	-0.4163435697555542	242.1075439453125	227.44398593902588	-0.437317818403244	296.89369201660156	236.68630599975586	-0.1343248374760151	312.253475189209	166.62094116210938	-0.27117810398340225	319.7892189025879	119.90591526031494	-0.3274424225091934	326.4981460571289	78.5051679611206	-0.35114651173353195	251.87206268310547	243.21330070495605	-0.07303087413311005	255.32949447631836	195.21484851837158	-0.2652714103460312	250.00656127929688	255.81974029541016	-0.27657394856214523	255.93683242797852	274.88319396972656	-0.21677159518003464	212.23482131958008	250.65073013305664	-0.05553960241377354	208.4603500366211	224.58412170410156	-0.28682924062013626	212.86550521850586	285.917272567749	-0.25844109803438187	224.59381103515625	293.52152824401855	-0.16700852662324905	177.79190063476562	259.8571300506592	-0.06138681806623936	172.58012771606445	236.27300262451172	-0.20025072991847992	179.7034454345703	279.4501304626465	-0.16126397252082825	186.59337997436523	294.03345108032227	-0.09089862741529942
1	185.91257095336914	426.46923065185547	2.2217839301674758e-07	226.54817581176758	389.1386032104492	-0.25215958803892136	241.33075714111328	331.5293312072754	-0.32699230313301086	207.08553314208984	286.28560066223145	-0.3633439913392067	175.13946533203125	251.86614990234375	-0.3755675107240677	242.81953811645508	248.96221160888672	-0.13206298649311066	245.09349822998047	176.9680881500244	-0.24154825508594513	243.54171752929688	127.92370319366455	-0.30075012892484665	240.43146133422852	87.72655963897705	-0.3384202569723129	198.0397605895996	260.95038414001465	-0.07771004922688007	184.87613677978516	217.82498359680176	-0.25081392377614975	189.66106414794922	274.7284126281738	-0.28343336284160614	198.2630157470703	305.69186210632324	-0.25225943326950073	157.29623794555664	277.77857780456543	-0.060184305533766747	145.63220024108887	256.6098976135254	-0.27981899678707123	162.75022506713867	313.29551696777344	-0.28627581149339676	176.21742248535156	327.3526954650879	-0.22607213258743286	122.13384628295898	297.1998596191406	-0.06153660826385021	112.35414505004883	277.0210075378418	-0.21330001205205917	129.56753730773926	317.1984672546387	-0.2030726596713066	140.84040641784668	332.31456756591797	-0.15733391046524048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	179.46720123291016	431.3606071472168	4.113050380283312e-07	214.8374366760254	392.6184940338135	-0.2679987922310829	226.56158447265625	331.0046195983887	-0.342921182513237	192.26680755615234	290.0701904296875	-0.3745475336909294	161.32347106933594	258.2240295410156	-0.3784545511007309	224.15624618530273	247.54860877990723	-0.1445002220571041	220.70877075195312	175.9226417541504	-0.2731804624199867	214.81773376464844	126.9060230255127	-0.3450195863842964	210.02662658691406	86.92098140716553	-0.38603559136390686	181.70616149902344	262.40166664123535	-0.08076886273920536	165.1284408569336	219.17571544647217	-0.27614298462867737	173.07598114013672	276.89443588256836	-0.3137173131108284	186.98219299316406	307.3461627960205	-0.27440567314624786	142.71661758422852	279.2774963378906	-0.05651080794632435	125.86028099060059	258.16795349121094	-0.2906515896320343	145.2569580078125	316.5085029602051	-0.29540806263685226	163.52350234985352	331.50747299194336	-0.22389274835586548	110.47048568725586	298.5831356048584	-0.05334322527050972	95.66583633422852	279.39165115356445	-0.21157611161470413	113.56620788574219	320.18906593322754	-0.19994258880615234	127.65767097473145	336.3193130493164	-0.14555861055850983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	215.93982696533203	359.6784210205078	2.040972276518005e-06	261.4642906188965	350.93502044677734	-0.2807585969567299	289.98355865478516	305.2356147766113	-0.43829548358917236	265.0269889831543	263.1420707702637	-0.5560214817523956	221.89023971557617	231.81035041809082	-0.6629536002874374	276.9228744506836	229.46366786956787	-0.27784381806850433	282.45361328125	158.07289123535156	-0.4454377591609955	286.0527801513672	108.752760887146	-0.5239168703556061	285.31238555908203	68.863205909729	-0.5689026117324829	233.7216567993164	237.24346160888672	-0.23278333246707916	238.46311569213867	192.22137451171875	-0.4791468232870102	243.46240997314453	248.74320030212402	-0.5199141204357147	241.98598861694336	271.3373565673828	-0.477588415145874	195.63020706176758	250.21227836608887	-0.2150278463959694	196.66893005371094	230.1932144165039	-0.47412948310375214	212.0528793334961	288.2050895690918	-0.4311501681804657	214.93616104125977	301.2315273284912	-0.33100276440382004	156.9917106628418	264.89665031433105	-0.21676703542470932	159.37270164489746	248.14261436462402	-0.3940532058477402	174.4430160522461	289.9456787109375	-0.34974192827939987	176.07969284057617	302.2418975830078	-0.2733745649456978	1	221.02785110473633	417.0407009124756	3.00798681962533e-07	261.13948822021484	374.2385959625244	-0.1947181597352028	287.9788589477539	312.3339557647705	-0.27469320595264435	260.87852478027344	261.8769836425781	-0.33768126368522644	230.3965187072754	226.79582118988037	-0.38418540358543396	277.93609619140625	233.50619316101074	-0.09182709641754627	283.2990264892578	158.96567344665527	-0.22426121681928635	284.9444007873535	110.57178497314453	-0.2890269085764885	285.88314056396484	68.98312568664551	-0.3256317749619484	233.86760711669922	243.70250701904297	-0.07518274337053299	233.4735870361328	192.84687995910645	-0.2768266573548317	240.03900527954102	254.48278427124023	-0.3083339184522629	245.79936981201172	281.4210891723633	-0.26388106495141983	194.945068359375	257.1760368347168	-0.08924213983118534	190.05374908447266	228.62401485443115	-0.3125004172325134	205.5573844909668	286.7746925354004	-0.2745535299181938	213.9975357055664	301.8053340911865	-0.17976494506001472	156.35539054870605	276.0336399078369	-0.11965209245681763	151.51123046875	247.75806427001953	-0.2574542686343193	168.60712051391602	289.29551124572754	-0.20559239387512207	176.2165641784668	305.7721424102783	-0.12620346620678902
1	243.15065383911133	407.2031021118164	-2.1416298068288597e-07	288.3345031738281	365.2856254577637	-0.13868897035717964	322.25257873535156	300.1146125793457	-0.18652407824993134	290.33966064453125	249.13527488708496	-0.22397460043430328	247.76165008544922	226.85495853424072	-0.2492024302482605	294.4162368774414	229.5734453201294	-0.06586341373622417	301.08184814453125	154.82404232025146	-0.16356376558542252	304.07384872436523	111.12862586975098	-0.20343614369630814	302.7058792114258	71.18615627288818	-0.22924310714006424	251.98930740356445	238.07272911071777	-0.0722795370966196	254.57279205322266	188.8285732269287	-0.23990759253501892	265.80068588256836	250.8357810974121	-0.26257775723934174	268.0285453796387	278.30211639404297	-0.22537638992071152	215.73022842407227	252.2120761871338	-0.09840629249811172	213.7923812866211	221.6483974456787	-0.299597404897213	234.03697967529297	281.88188552856445	-0.2586290091276169	238.9739227294922	299.6671199798584	-0.17086749896407127	178.71498107910156	272.6737689971924	-0.13399143889546394	177.09278106689453	241.05972290039062	-0.253552570939064	197.9488754272461	281.57506942749023	-0.19048963487148285	201.50362014770508	300.2458190917969	-0.11102849990129471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	171.74802780151367	349.2348575592041	1.4590590922125557e-06	200.7870864868164	340.0499153137207	-0.3218240886926651	207.5531005859375	306.92224502563477	-0.48224030435085297	183.64805221557617	275.09900093078613	-0.5811788141727448	159.03284072875977	239.00957107543945	-0.6672378033399582	236.38381958007812	234.44239139556885	-0.38407038152217865	241.84804916381836	167.79664993286133	-0.6172506809234619	239.42956924438477	119.88668918609619	-0.7508729696273804	235.83654403686523	80.41089534759521	-0.8264894485473633	197.04540252685547	239.80462074279785	-0.3013211488723755	178.87712478637695	208.08405876159668	-0.5854893028736115	173.9274024963379	267.9609775543213	-0.6286367475986481	181.74558639526367	295.79933166503906	-0.58770552277565	154.71686363220215	249.7038173675537	-0.2522943466901779	131.32442474365234	241.90927505493164	-0.5424526333808899	141.7609977722168	299.56071853637695	-0.5077714920043945	158.87479782104492	312.6105308532715	-0.4087532311677933	119.5950698852539	262.9544162750244	-0.22421302646398544	100.00749588012695	261.5188694000244	-0.43361954391002655	114.40423011779785	304.35585021972656	-0.40528272092342377	130.89839935302734	315.3995132446289	-0.33167604357004166	1	183.00552368164062	425.0455856323242	7.143448073065883e-07	213.42435836791992	383.6397457122803	-0.33606699854135513	215.46581268310547	322.3536014556885	-0.42251260578632355	182.1180534362793	280.4411315917969	-0.44941726326942444	145.37020683288574	249.36613082885742	-0.4476274251937866	239.04460906982422	235.98093509674072	-0.18619803339242935	239.12559509277344	161.60533905029297	-0.32815365493297577	234.12517547607422	112.01803207397461	-0.42292168736457825	230.54471969604492	69.29989814758301	-0.47965818643569946	196.61062240600586	251.14431381225586	-0.08846464566886425	178.27293395996094	206.75236701965332	-0.3047741800546646	175.1719093322754	260.7341194152832	-0.37248245626688004	186.07402801513672	293.7623691558838	-0.3518107160925865	155.1189422607422	267.00865745544434	-0.03747448604553938	135.30739784240723	242.98590660095215	-0.2877284958958626	144.41970825195312	300.29903411865234	-0.32931509613990784	162.40890502929688	317.90431022644043	-0.27718180418014526	124.62656021118164	283.727388381958	-0.013171166181564331	104.74780082702637	266.7901039123535	-0.18914569169282913	115.6109619140625	305.89390754699707	-0.20737845450639725	129.7069263458252	324.3259334564209	-0.1696949489414692
1	201.9275665283203	414.84066009521484	-1.3974705126429399e-07	238.03194046020508	371.79222106933594	-0.19143033027648926	255.64437866210938	309.82930183410645	-0.24509232491254807	222.1666717529297	262.8057861328125	-0.27772432565689087	189.39203262329102	233.07176113128662	-0.29117464274168015	264.80371475219727	230.50602436065674	-0.06196521408855915	274.01573181152344	157.83159255981445	-0.16913675889372826	275.9682273864746	112.13569164276123	-0.23143357783555984	277.8366470336914	71.83673858642578	-0.2688613459467888	221.5401840209961	238.37852954864502	-0.034667263738811016	212.29042053222656	193.39253425598145	-0.22413984686136246	210.43493270874023	248.78414154052734	-0.2811545357108116	216.62677764892578	280.1818656921387	-0.2574698254466057	182.54179000854492	249.95264053344727	-0.03529283031821251	170.85817337036133	225.39316177368164	-0.24718594551086426	180.6736946105957	279.45427894592285	-0.2549411728978157	192.98810958862305	300.06714820861816	-0.1894347444176674	148.96672248840332	266.8846035003662	-0.05027169920504093	136.04548454284668	242.47641563415527	-0.18109427019953728	148.59237670898438	279.5661449432373	-0.15491290390491486	159.65959548950195	300.29834747314453	-0.09153741225600243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	180.11798858642578	374.4390106201172	1.4741037830390269e-06	207.00021743774414	348.3771228790283	-0.3964069336652756	198.26541900634766	304.4040298461914	-0.5585058778524399	158.71853828430176	281.13229751586914	-0.645780935883522	118.43212127685547	256.31704330444336	-0.71082803606987	206.175537109375	222.78398036956787	-0.36551709473133087	182.27943420410156	156.40490055084229	-0.5964846611022949	158.4634494781494	110.34965515136719	-0.7365629822015762	138.97958755493164	71.41230583190918	-0.8168051540851593	170.0589370727539	245.85943222045898	-0.2517242208123207	137.16825485229492	218.75450134277344	-0.5630472153425217	151.29076957702637	272.34612464904785	-0.6407812982797623	172.82136917114258	296.44208908081055	-0.6114764660596848	133.42926025390625	271.65584564208984	-0.18317069113254547	104.99921798706055	265.08934020996094	-0.5047337561845779	131.87170028686523	314.33555603027344	-0.5135293453931808	154.12384033203125	318.95496368408203	-0.42944003641605377	104.53108787536621	296.03053092956543	-0.14283239096403122	84.97029304504395	295.70749282836914	-0.37770742177963257	109.12105560302734	330.07195472717285	-0.3841128498315811	128.22928428649902	335.7945156097412	-0.32826221734285355	1	204.25960540771484	419.1998291015625	2.8392650364139627e-07	217.48662948608398	364.53320503234863	-0.2940562069416046	199.33807373046875	303.03643226623535	-0.33857958018779755	155.24301528930664	271.9693851470947	-0.32838141918182373	120.15323638916016	249.30479049682617	-0.28069180995225906	209.5174789428711	227.42533206939697	-0.09156335145235062	180.30277252197266	156.00621700286865	-0.1932617872953415	156.78558349609375	109.3018627166748	-0.2668418660759926	135.89923858642578	69.53330039978027	-0.31231342256069183	172.63259887695312	253.4385108947754	-0.0043220557272434235	133.10745239257812	214.4197654724121	-0.1665308028459549	148.0516815185547	260.4627799987793	-0.22895678132772446	166.96802139282227	286.40830993652344	-0.21877547353506088	137.95130729675293	278.48012924194336	0.03459163662046194	105.78627586364746	266.3733673095703	-0.16875750571489334	131.6769790649414	311.4810848236084	-0.2376517653465271	155.0949478149414	314.412317276001	-0.21949629485607147	112.58790016174316	301.7328357696533	0.04884221591055393	89.16140556335449	297.654447555542	-0.08810523524880409	110.60664176940918	327.71289825439453	-0.1264726258814335	129.16704177856445	333.8884735107422	-0.11950438097119331
1	192.58544921875	422.4496078491211	-8.915215232718765e-08	217.99095153808594	376.8452453613281	-0.30799124389886856	219.5165252685547	314.8651885986328	-0.3858267366886139	180.80860137939453	272.3939895629883	-0.4111664146184921	148.0912971496582	233.90105724334717	-0.40281736850738525	230.5772590637207	226.91508293151855	-0.1359277479350567	220.61023712158203	155.46984672546387	-0.27624864131212234	206.9536018371582	107.46464252471924	-0.3643356040120125	197.50274658203125	65.24409770965576	-0.4142425060272217	191.23628616333008	247.66963005065918	-0.0519015546888113	159.52777862548828	205.47420501708984	-0.27057158946990967	168.47702026367188	260.36404609680176	-0.34038184583187103	187.9292106628418	287.75404930114746	-0.3161095306277275	152.93840408325195	267.4928569793701	-0.012088735587894917	126.61470413208008	246.41504287719727	-0.26738812029361725	146.8136978149414	301.41846656799316	-0.298707515001297	166.66315078735352	312.6200294494629	-0.23507896810770035	123.13260078430176	287.8274917602539	0.004220872186124325	99.71654891967773	273.35423469543457	-0.16277850419282913	118.5713005065918	309.2205619812012	-0.16318950802087784	133.60586166381836	323.80213737487793	-0.11058297380805016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	185.98228454589844	363.6882019042969	9.583582141203806e-07	207.30060577392578	334.1261100769043	-0.3326436057686806	194.1413116455078	283.78686904907227	-0.4588398188352585	147.14500427246094	260.61161041259766	-0.5265411883592606	105.37464141845703	245.08953094482422	-0.573936402797699	192.32059478759766	203.0701446533203	-0.2555088624358177	161.70888900756836	136.8094825744629	-0.4349347651004791	136.44659996032715	92.43965864181519	-0.5359781831502914	115.77996253967285	56.488966941833496	-0.590222954750061	157.63395309448242	232.4190902709961	-0.16227109730243683	125.75258255004883	200.39371490478516	-0.41256777942180634	146.15676879882812	252.23599433898926	-0.4716470539569855	167.16554641723633	271.4044761657715	-0.43506574630737305	125.00754356384277	262.60047912597656	-0.10787692666053772	100.86796760559082	250.3055477142334	-0.38702206313610077	132.12032318115234	297.42053031921387	-0.38863617181777954	152.9887580871582	301.61767959594727	-0.3037234917283058	100.88079452514648	292.6186180114746	-0.07603416033089161	81.49656295776367	285.0278377532959	-0.2793019562959671	110.19598007202148	317.4199676513672	-0.26787393540143967	130.40605545043945	326.0734176635742	-0.2002221867442131	1	216.5431022644043	398.77387046813965	7.05143079926529e-07	220.70295333862305	342.13891983032227	-0.3538380637764931	193.87943267822266	281.1620235443115	-0.43135835230350494	150.04172325134277	250.16924858093262	-0.44623634219169617	115.56978225708008	225.4271936416626	-0.41915327310562134	196.76532745361328	203.29084396362305	-0.14151115715503693	156.99374198913574	138.45444202423096	-0.2765994518995285	131.26707077026367	96.37546062469482	-0.37037862092256546	108.34938049316406	56.128177642822266	-0.4260823577642441	166.05361938476562	237.4965476989746	-0.030104798264801502	116.58270835876465	204.43063259124756	-0.25820376724004745	142.32524871826172	253.80254745483398	-0.34835270047187805	169.05168533325195	278.50135803222656	-0.33848440647125244	136.52536392211914	267.3090076446533	0.028374209068715572	96.83817863464355	255.76892852783203	-0.22761131823062897	130.1645851135254	303.002986907959	-0.3016684055328369	159.4437599182129	305.0797462463379	-0.2699727416038513	116.18300437927246	292.3065662384033	0.05836871825158596	87.17317581176758	289.5695114135742	-0.10622689872980118	113.97831916809082	320.4188632965088	-0.1497182585299015	139.1655445098877	327.6060390472412	-0.13605952262878418
